run_id,controller,scenario,metric,value,higher_is_better
seed_102,FLC,combined_challenge_final_exam,worst_tail_abs_err,1305.497610710838,False
seed_102,FLC,deceptive_sensor_noise,abs_err_p50,368.761241243943,False
seed_102,FLC,deceptive_sensor_noise,abs_err_p90,1194.174336016708,False
seed_102,FLC,deceptive_sensor_noise,abs_err_p95,1321.2631820008344,False
seed_102,FLC,deceptive_sensor_noise,arrhenius_exposure,6.493827832219637e-14,False
seed_102,FLC,deceptive_sensor_noise,bandwidth_proxy_hz,,True
seed_102,FLC,deceptive_sensor_noise,coherence_lowmid,,True
seed_102,FLC,deceptive_sensor_noise,cvar_abs_err,1400.282610770923,False
seed_102,FLC,deceptive_sensor_noise,effort_l1,0.3208845870178344,False
seed_102,FLC,deceptive_sensor_noise,effort_l2,0.278343721992757,False
seed_102,FLC,deceptive_sensor_noise,glfi,0.8068386385107206,True
seed_102,FLC,deceptive_sensor_noise,iae_abs_err,303.4597826428028,False
seed_102,FLC,deceptive_sensor_noise,itae_abs_err,121.44305860710162,False
seed_102,FLC,deceptive_sensor_noise,jerk_l2,5.513621889132659,False
seed_102,FLC,deceptive_sensor_noise,log_decrement,,False
seed_102,FLC,deceptive_sensor_noise,max_delta_temp_over_limit_C,0.0,False
seed_102,FLC,deceptive_sensor_noise,max_freq_deviation_hz,1.0008888244628906,False
seed_102,FLC,deceptive_sensor_noise,max_rocof_hz_s,8.586692810058635,False
seed_102,FLC,deceptive_sensor_noise,overshoot_pct,14.050482974534312,False
seed_102,FLC,deceptive_sensor_noise,reversal_count,0.0,False
seed_102,FLC,deceptive_sensor_noise,rmse_error,664.323920470011,False
seed_102,FLC,deceptive_sensor_noise,safety_margin_min,-0.0008888244628906,True
seed_102,FLC,deceptive_sensor_noise,saturation_events,0.0,False
seed_102,FLC,deceptive_sensor_noise,settling_time_s,,False
seed_102,FLC,deceptive_sensor_noise,spectral_error_power,0.0,False
seed_102,FLC,deceptive_sensor_noise,stability_flag,1.0,True
seed_102,FLC,deceptive_sensor_noise,time_above_temp_limit_s,0.0,False
seed_102,FLC,deceptive_sensor_noise,time_in_saturation_s,0.0,False
seed_102,FLC,deceptive_sensor_noise,time_out_of_band_s,0.0199999999999999,False
seed_102,FLC,deceptive_sensor_noise,total_time_unsafe_s,0.0199999999999999,False
seed_102,FLC,deceptive_sensor_noise,worst_tail_abs_err,1400.282610770923,False
seed_102,FLC,gradual_load_increase_10pct,abs_err_p50,368.761241243943,False
seed_102,FLC,gradual_load_increase_10pct,abs_err_p90,1194.174336016708,False
seed_102,FLC,gradual_load_increase_10pct,abs_err_p95,1321.2631820008344,False
seed_102,FLC,gradual_load_increase_10pct,arrhenius_exposure,6.493827832219637e-14,False
seed_102,FLC,gradual_load_increase_10pct,bandwidth_proxy_hz,,True
seed_102,FLC,gradual_load_increase_10pct,coherence_lowmid,,True
seed_102,FLC,gradual_load_increase_10pct,cvar_abs_err,1400.282610770923,False
seed_102,FLC,gradual_load_increase_10pct,effort_l1,0.3208845870178344,False
seed_102,FLC,gradual_load_increase_10pct,effort_l2,0.278343721992757,False
seed_102,FLC,gradual_load_increase_10pct,glfi,0.8068386385107206,True
seed_102,FLC,gradual_load_increase_10pct,iae_abs_err,303.4597826428028,False
seed_102,FLC,gradual_load_increase_10pct,itae_abs_err,121.44305860710162,False
seed_102,FLC,gradual_load_increase_10pct,jerk_l2,5.513621889132659,False
seed_102,FLC,gradual_load_increase_10pct,log_decrement,,False
seed_102,FLC,gradual_load_increase_10pct,max_delta_temp_over_limit_C,0.0,False
seed_102,FLC,gradual_load_increase_10pct,max_freq_deviation_hz,1.0008888244628906,False
seed_102,FLC,gradual_load_increase_10pct,max_rocof_hz_s,8.586692810058635,False
seed_102,FLC,gradual_load_increase_10pct,overshoot_pct,14.050482974534312,False
seed_102,FLC,gradual_load_increase_10pct,reversal_count,0.0,False
seed_102,FLC,gradual_load_increase_10pct,rmse_error,664.323920470011,False
seed_102,FLC,gradual_load_increase_10pct,safety_margin_min,-0.0008888244628906,True
seed_102,FLC,gradual_load_increase_10pct,saturation_events,0.0,False
seed_102,FLC,gradual_load_increase_10pct,settling_time_s,,False
seed_102,FLC,gradual_load_increase_10pct,spectral_error_power,0.0,False
seed_102,FLC,gradual_load_increase_10pct,stability_flag,1.0,True
seed_102,FLC,gradual_load_increase_10pct,time_above_temp_limit_s,0.0,False
seed_102,FLC,gradual_load_increase_10pct,time_in_saturation_s,0.0,False
seed_102,FLC,gradual_load_increase_10pct,time_out_of_band_s,0.0199999999999999,False
seed_102,FLC,gradual_load_increase_10pct,total_time_unsafe_s,0.0199999999999999,False
seed_102,FLC,gradual_load_increase_10pct,worst_tail_abs_err,1400.282610770923,False
seed_102,FLC,multisine_frequency_probe,abs_err_p50,329.47987870907855,False
seed_102,FLC,multisine_frequency_probe,abs_err_p90,1116.2466860567254,False
seed_102,FLC,multisine_frequency_probe,abs_err_p95,1218.8343586306387,False
seed_102,FLC,multisine_frequency_probe,arrhenius_exposure,4.6432850870115777e-14,False
seed_102,FLC,multisine_frequency_probe,bandwidth_proxy_hz,,True
seed_102,FLC,multisine_frequency_probe,coherence_lowmid,,True
seed_102,FLC,multisine_frequency_probe,cvar_abs_err,1318.1995909207408,False
seed_102,FLC,multisine_frequency_probe,effort_l1,0.1883035997199055,False
seed_102,FLC,multisine_frequency_probe,effort_l2,0.1294571246584597,False
seed_102,FLC,multisine_frequency_probe,glfi,0.8457604868581534,True
seed_102,FLC,multisine_frequency_probe,iae_abs_err,186.1974923797746,False
